#  E (eV)   dos(E)     Int dos(E) EFermi =   17.619 eV
  -9.237  0.3843E-06  0.3843E-08
  -9.227  0.4299E-06  0.8142E-08
  -9.217  0.4807E-06  0.1295E-07
  -9.207  0.5371E-06  0.1832E-07
  -9.197  0.5998E-06  0.2432E-07
  -9.187  0.6694E-06  0.3101E-07
  -9.177  0.7466E-06  0.3848E-07
  -9.167  0.8322E-06  0.4680E-07
  -9.157  0.9270E-06  0.5607E-07
  -9.147  0.1032E-05  0.6639E-07
  -9.137  0.1148E-05  0.7787E-07
  -9.127  0.1277E-05  0.9064E-07
  -9.117  0.1419E-05  0.1048E-06
  -9.107  0.1576E-05  0.1206E-06
  -9.097  0.1749E-05  0.1381E-06
  -9.087  0.1940E-05  0.1575E-06
  -9.077  0.2151E-05  0.1790E-06
  -9.067  0.2383E-05  0.2028E-06
  -9.057  0.2639E-05  0.2292E-06
  -9.047  0.2920E-05  0.2584E-06
  -9.037  0.3230E-05  0.2907E-06
  -9.027  0.3570E-05  0.3264E-06
  -9.017  0.3943E-05  0.3658E-06
  -9.007  0.4354E-05  0.4094E-06
  -8.997  0.4804E-05  0.4574E-06
  -8.987  0.5297E-05  0.5104E-06
  -8.977  0.5838E-05  0.5688E-06
  -8.967  0.6430E-05  0.6331E-06
  -8.957  0.7078E-05  0.7038E-06
  -8.947  0.7787E-05  0.7817E-06
  -8.937  0.8562E-05  0.8673E-06
  -8.927  0.9409E-05  0.9614E-06
  -8.917  0.1033E-04  0.1065E-05
  -8.907  0.1134E-04  0.1178E-05
  -8.897  0.1244E-04  0.1303E-05
  -8.887  0.1364E-04  0.1439E-05
  -8.877  0.1495E-04  0.1589E-05
  -8.867  0.1637E-04  0.1752E-05
  -8.857  0.1792E-04  0.1932E-05
  -8.847  0.1961E-04  0.2128E-05
  -8.837  0.2144E-04  0.2342E-05
  -8.827  0.2342E-04  0.2576E-05
  -8.817  0.2558E-04  0.2832E-05
  -8.807  0.2792E-04  0.3111E-05
  -8.797  0.3046E-04  0.3416E-05
  -8.787  0.3321E-04  0.3748E-05
  -8.777  0.3619E-04  0.4110E-05
  -8.767  0.3942E-04  0.4504E-05
  -8.757  0.4291E-04  0.4933E-05
  -8.747  0.4668E-04  0.5400E-05
  -8.737  0.5076E-04  0.5908E-05
  -8.727  0.5517E-04  0.6459E-05
  -8.717  0.5992E-04  0.7059E-05
  -8.707  0.6506E-04  0.7709E-05
  -8.697  0.7059E-04  0.8415E-05
  -8.687  0.7655E-04  0.9181E-05
  -8.677  0.8298E-04  0.1001E-04
  -8.667  0.8989E-04  0.1091E-04
  -8.657  0.9733E-04  0.1188E-04
  -8.647  0.1053E-03  0.1294E-04
  -8.637  0.1139E-03  0.1408E-04
  -8.627  0.1232E-03  0.1531E-04
  -8.617  0.1331E-03  0.1664E-04
  -8.607  0.1437E-03  0.1808E-04
  -8.597  0.1551E-03  0.1963E-04
  -8.587  0.1674E-03  0.2130E-04
  -8.577  0.1805E-03  0.2311E-04
  -8.567  0.1945E-03  0.2505E-04
  -8.557  0.2095E-03  0.2715E-04
  -8.547  0.2256E-03  0.2940E-04
  -8.537  0.2428E-03  0.3183E-04
  -8.527  0.2611E-03  0.3444E-04
  -8.517  0.2807E-03  0.3725E-04
  -8.507  0.3016E-03  0.4026E-04
  -8.497  0.3239E-03  0.4350E-04
  -8.487  0.3477E-03  0.4698E-04
  -8.477  0.3730E-03  0.5071E-04
  -8.467  0.4000E-03  0.5471E-04
  -8.457  0.4288E-03  0.5900E-04
  -8.447  0.4593E-03  0.6359E-04
  -8.437  0.4918E-03  0.6851E-04
  -8.427  0.5264E-03  0.7377E-04
  -8.417  0.5631E-03  0.7940E-04
  -8.407  0.6020E-03  0.8542E-04
  -8.397  0.6433E-03  0.9186E-04
  -8.387  0.6871E-03  0.9873E-04
  -8.377  0.7336E-03  0.1061E-03
  -8.367  0.7828E-03  0.1139E-03
  -8.357  0.8349E-03  0.1222E-03
  -8.347  0.8900E-03  0.1311E-03
  -8.337  0.9483E-03  0.1406E-03
  -8.327  0.1010E-02  0.1507E-03
  -8.317  0.1075E-02  0.1615E-03
  -8.307  0.1144E-02  0.1729E-03
  -8.297  0.1216E-02  0.1851E-03
