#  E (eV)   dos(E)     Int dos(E) EFermi =   16.907 eV
  -9.225  0.9477E-05  0.9477E-07
  -9.215  0.1058E-04  0.2005E-06
  -9.205  0.1180E-04  0.3185E-06
  -9.195  0.1315E-04  0.4500E-06
  -9.185  0.1465E-04  0.5965E-06
  -9.175  0.1631E-04  0.7596E-06
  -9.165  0.1814E-04  0.9410E-06
  -9.155  0.2017E-04  0.1143E-05
  -9.145  0.2240E-04  0.1367E-05
  -9.135  0.2487E-04  0.1615E-05
  -9.125  0.2759E-04  0.1891E-05
  -9.115  0.3059E-04  0.2197E-05
  -9.105  0.3389E-04  0.2536E-05
  -9.095  0.3753E-04  0.2911E-05
  -9.085  0.4152E-04  0.3327E-05
  -9.075  0.4591E-04  0.3786E-05
  -9.065  0.5072E-04  0.4293E-05
  -9.055  0.5601E-04  0.4853E-05
  -9.045  0.6180E-04  0.5471E-05
  -9.035  0.6815E-04  0.6153E-05
  -9.025  0.7509E-04  0.6903E-05
  -9.015  0.8269E-04  0.7730E-05
  -9.005  0.9100E-04  0.8640E-05
  -8.995  0.1001E-03  0.9641E-05
  -8.985  0.1100E-03  0.1074E-04
  -8.975  0.1208E-03  0.1195E-04
  -8.965  0.1326E-03  0.1327E-04
  -8.955  0.1454E-03  0.1473E-04
  -8.945  0.1593E-03  0.1632E-04
  -8.935  0.1745E-03  0.1807E-04
  -8.925  0.1910E-03  0.1998E-04
  -8.915  0.2089E-03  0.2207E-04
  -8.905  0.2284E-03  0.2435E-04
  -8.895  0.2495E-03  0.2685E-04
  -8.885  0.2723E-03  0.2957E-04
  -8.875  0.2971E-03  0.3254E-04
  -8.865  0.3238E-03  0.3578E-04
  -8.855  0.3528E-03  0.3931E-04
  -8.845  0.3840E-03  0.4315E-04
  -8.835  0.4178E-03  0.4732E-04
  -8.825  0.4542E-03  0.5187E-04
  -8.815  0.4935E-03  0.5680E-04
  -8.805  0.5358E-03  0.6216E-04
  -8.795  0.5813E-03  0.6797E-04
  -8.785  0.6302E-03  0.7427E-04
  -8.775  0.6829E-03  0.8110E-04
  -8.765  0.7394E-03  0.8850E-04
  -8.755  0.8001E-03  0.9650E-04
  -8.745  0.8651E-03  0.1051E-03
  -8.735  0.9348E-03  0.1145E-03
  -8.725  0.1009E-02  0.1246E-03
  -8.715  0.1089E-02  0.1355E-03
  -8.705  0.1175E-02  0.1472E-03
  -8.695  0.1266E-02  0.1599E-03
  -8.685  0.1363E-02  0.1735E-03
  -8.675  0.1467E-02  0.1882E-03
  -8.665  0.1578E-02  0.2040E-03
  -8.655  0.1696E-02  0.2209E-03
  -8.645  0.1822E-02  0.2392E-03
  -8.635  0.1955E-02  0.2587E-03
  -8.625  0.2097E-02  0.2797E-03
  -8.615  0.2248E-02  0.3021E-03
  -8.605  0.2408E-02  0.3262E-03
  -8.595  0.2577E-02  0.3520E-03
  -8.585  0.2757E-02  0.3796E-03
  -8.575  0.2947E-02  0.4090E-03
  -8.565  0.3148E-02  0.4405E-03
  -8.555  0.3360E-02  0.4741E-03
  -8.545  0.3585E-02  0.5100E-03
  -8.535  0.3822E-02  0.5482E-03
  -8.525  0.4072E-02  0.5889E-03
  -8.515  0.4335E-02  0.6323E-03
  -8.505  0.4612E-02  0.6784E-03
  -8.495  0.4904E-02  0.7274E-03
  -8.485  0.5210E-02  0.7795E-03
  -8.475  0.5532E-02  0.8348E-03
  -8.465  0.5870E-02  0.8935E-03
  -8.455  0.6224E-02  0.9558E-03
  -8.445  0.6595E-02  0.1022E-02
  -8.435  0.6983E-02  0.1092E-02
  -8.425  0.7390E-02  0.1165E-02
  -8.415  0.7815E-02  0.1244E-02
  -8.405  0.8258E-02  0.1326E-02
  -8.395  0.8721E-02  0.1413E-02
  -8.385  0.9204E-02  0.1505E-02
  -8.375  0.9707E-02  0.1602E-02
  -8.365  0.1023E-01  0.1705E-02
  -8.355  0.1077E-01  0.1813E-02
  -8.345  0.1134E-01  0.1926E-02
  -8.335  0.1193E-01  0.2045E-02
  -8.325  0.1254E-01  0.2171E-02
  -8.315  0.1317E-01  0.2302E-02
  -8.305  0.1382E-01  0.2440E-02
  -8.295  0.1450E-01  0.2585E-02
  -8.285  0.1520E-01  0.2737E-02
  -8.275  0.1592E-01  0.2897E-02
  -8.265  0.1667E-01  0.3063E-02
  -8.255  0.1743E-01  0.3238E-02
  -8.245  0.1823E-01  0.3420E-02
  -8.235  0.1904E-01  0.3610E-02
  -8.225  0.1988E-01  0.3809E-02
  -8.215  0.2074E-01  0.4016E-02
  -8.205  0.2162E-01  0.4233E-02
  -8.195  0.2253E-01  0.4458E-02
  -8.185  0.2346E-01  0.4692E-02
  -8.175  0.2440E-01  0.4936E-02
  -8.165  0.2538E-01  0.5190E-02
  -8.155  0.2637E-01  0.5454E-02
  -8.145  0.2738E-01  0.5728E-02
  -8.135  0.2841E-01  0.6012E-02
  -8.125  0.2946E-01  0.6306E-02
  -8.115  0.3053E-01  0.6612E-02
  -8.105  0.3162E-01  0.6928E-02
  -8.095  0.3272E-01  0.7255E-02
  -8.085  0.3384E-01  0.7593E-02
  -8.075  0.3497E-01  0.7943E-02
  -8.065  0.3612E-01  0.8304E-02
  -8.055  0.3727E-01  0.8677E-02
  -8.045  0.3844E-01  0.9061E-02
  -8.035  0.3962E-01  0.9458E-02
  -8.025  0.4081E-01  0.9866E-02
  -8.015  0.4201E-01  0.1029E-01
  -8.005  0.4321E-01  0.1072E-01
  -7.995  0.4442E-01  0.1116E-01
  -7.985  0.4563E-01  0.1162E-01
  -7.975  0.4684E-01  0.1209E-01
  -7.965  0.4805E-01  0.1257E-01
  -7.955  0.4925E-01  0.1306E-01
  -7.945  0.5046E-01  0.1356E-01
  -7.935  0.5166E-01  0.1408E-01
  -7.925  0.5285E-01  0.1461E-01
  -7.915  0.5403E-01  0.1515E-01
  -7.905  0.5520E-01  0.1570E-01
  -7.895  0.5636E-01  0.1627E-01
  -7.885  0.5750E-01  0.1684E-01
  -7.875  0.5863E-01  0.1743E-01
  -7.865  0.5974E-01  0.1802E-01
  -7.855  0.6083E-01  0.1863E-01
  -7.845  0.6190E-01  0.1925E-01
  -7.835  0.6294E-01  0.1988E-01
  -7.825  0.6396E-01  0.2052E-01
  -7.815  0.6495E-01  0.2117E-01
  -7.805  0.6591E-01  0.2183E-01
  -7.795  0.6685E-01  0.2250E-01
  -7.785  0.6774E-01  0.2318E-01
  -7.775  0.6861E-01  0.2386E-01
  -7.765  0.6944E-01  0.2456E-01
  -7.755  0.7023E-01  0.2526E-01
  -7.745  0.7098E-01  0.2597E-01
  -7.735  0.7169E-01  0.2668E-01
  -7.725  0.7236E-01  0.2741E-01
  -7.715  0.7299E-01  0.2814E-01
  -7.705  0.7357E-01  0.2887E-01
  -7.695  0.7411E-01  0.2961E-01
  -7.685  0.7460E-01  0.3036E-01
  -7.675  0.7504E-01  0.3111E-01
  -7.665  0.7543E-01  0.3187E-01
  -7.655  0.7578E-01  0.3262E-01
  -7.645  0.7607E-01  0.3338E-01
  -7.635  0.7632E-01  0.3415E-01
  -7.625  0.7651E-01  0.3491E-01
  -7.615  0.7666E-01  0.3568E-01
  -7.605  0.7675E-01  0.3645E-01
  -7.595  0.7679E-01  0.3721E-01
  -7.585  0.7678E-01  0.3798E-01
  -7.575  0.7671E-01  0.3875E-01
  -7.565  0.7660E-01  0.3952E-01
  -7.555  0.7643E-01  0.4028E-01
  -7.545  0.7621E-01  0.4104E-01
  -7.535  0.7594E-01  0.4180E-01
  -7.525  0.7563E-01  0.4256E-01
  -7.515  0.7526E-01  0.4331E-01
  -7.505  0.7484E-01  0.4406E-01
  -7.495  0.7437E-01  0.4480E-01
